,kalimat_id,kata,sense,kalimat
2192,959227,membawa,3005,tentu saja hal ini juga membawa imbas positif pada kemampuan menari damsyik
2193,953746,membawa,3003,gacy mengaku kepada polisi bahwa ia mengambil remaja laki laki yang lari dari rumah atau gigolo anak anak dari stasiun greyhound bus chicago atau dari jalanan dan membawa mereka ke rumahnya
2194,957461,membawa,3005,pada periode ini pembangunan ekonomi dan sosial italia tidak hanya mengubah negara yang miskin menjadi kekuatan industri yang besar tetapi juga membawa perubahan masyarakat dan budaya
2195,954798,membawa,3002,polisi awalnya membantah bahwa ada muslim yang ditahan tetapi ketika kerumunan orang bertambah sekitar lima ratus malcolm x diizinkan untuk berbicara dengan hinton dan setelah itu atas desakan malcolm x ambulans membawa hinton ke rumah sakit harlem
2196,962854,membawa,3007,arkhe juga dikatakan bepergian pada pelangi sambil membawa pesan dari para dewa untuk manusia
2197,963398,membawa,3005,perusahaan perusahaan raksasa di negara negara asia berhasil keluar dari kesulitan keuangan dengan memanfaatkan standar akuntansi untuk menutup hutang dan kerugian yang begitu besarnya di mana secara kolektif membawa negara negara di wilayah tersebut menuju krisis keuangan
2198,956389,membawa,3001,karena ingin meningkatkan kemampuan ilmu silatnya setamat hik hollands inlandsche kweekschool atau sekolah pendidikan guru dia meninggalkan yogyakarta untuk merantau tanpa membawa bekal apapun dengan berjalan kaki
2199,1023180,menyusun,2403,rodrigo de vivero menyusun perjanjian yang ditandatangani 29 november 1609
2200,1021913,menyusun,2401,trailer ini adalah versi baru dari lagu “crazy in love” oleh beyonce yang mengatur dan menyusun ulang lagu tersebut bersama kaloboratornya boots
2201,1022302,menyusun,2403,pemerintah militer menunjuk komisi konstitusi pada februari 1960 yang menyusun konstitusi 1962
2202,1023523,menyusun,2403,richard cocciante menyusun musik dan luc plamondon yang menulis kata kata
2203,1023550,menyusun,2402,salah satu tugasnya adalah untuk melakukan perjalanan di seluruh penjuru eropa untuk membangun dukungan pada ordo dan mencoba menyusun kekuatan untuk kampanye perang salib berikutnya
2204,1022049,menyusun,2402,agar dapat diluncurkan pada bulan november maka mereka menyusun rancangan baru
2205,1023013,menyusun,2403,desa desa yang menyusun škofja loka adalah binkelj bodovlje bukov vrh nad visokim breznica pod lubnikom brode bukovica bukovšica crngrob dorfarje draga florjan nad zmincem forme gabrk gabrovo gabrška gora godeši gorenja vas   retee gostee grenc hosta knape kovski vrh križna gora lenart nad lušo lipica log nad škofjo loko moškrin na logu papirnica pevno podpulfrca pozirno praprotno pungert puštal retee rovte v selški dolini sopotnica spodnja luša staniše stara loka stirpnik strmica suha sveti andrej sv
2206,1023692,menyusun,2402,hidrogen dan helium hanya menyusun sebagian kecil dari keseluruhan sebesar antara 05 dan 15 massa bumi
2207,1022560,menyusun,2402,namun ia berusaha untuk menyusun beragam jenis musik pop termasuk musik rock
2208,1022285,menyusun,2402,barangkali datang ke babilonia untuk menanti hukuman mati dan telah melihat nasib yang menimpa parmenion dan philotas antipatros pun menyusun rencana supaya aleksander diracun oleh putranya iollas yang merupakan penuang anggur aleksander
2209,1023684,menyusun,2402,jan klopper guru besar th delft telah ditugasi menyusun program pendidikankurikulum sesuai maksud kihtoni
2210,1022607,menyusun,2403,ketika alexios v memerintahkan penghukuman mati alexios iv pada tanggal 8 februari tentara salib menyatakan perang pada alexios v pada maret 1204 para pemimpin tentara salib dan venesia memutuskan untuk menaklukkan konstantinopel dan menyusun perjanjian resmi untuk membagi kekaisaran romawi timur di antara mereka
2211,1022712,menyusun,2402,d pertemuan keempat 25 27 maret 2006 di kuala lumpur malaysia untuk menyusun kerangka kerja perdagangan bebas asean uni eropa
2212,1021624,menyusun,2403,langkah menyusun narasi terutama yang berbentuk fiksi cenderung dilakukan melalui proses kreatif dimulai dengan mencari menemukan dan menggali ide
2213,1022682,menyusun,2402,sementara di kasmira ia menulis karikasnya yang diterima dengan baik di sana tetapi ia menghadapi pertentangan yang kuat terutama dari samghabhadra seorang cendekiawan sarvstivda terkemuka ketika ia menyusun bhasya nya
2214,1023509,menyusun,2403,hesikhios dari iskandariyah    adalah seorang ahli tata bahasa yang terkenal pada abad ke 5 m dia menyusun leksikon terbanyak mengenai kata kata yunani yang aneh dan tak jelas yang telah bertahan
2215,1022451,menyusun,2401,meskipun demikian william mampu menyusun kembali bangku hakim agung dan membuka kembali exchequer kerajaan
2216,1022570,menyusun,2403,kota kopenhagen memanfaatkan popularitas nordik gelap dengan menyusun panduan keliling kota berdasarkan tema industri perfilman dan pertelevisian denmark
2217,1023663,menyusun,2403,dia telah menyusun beberapa lagu untuk artis sm entertainment seperti boa isak n jiyeon super junior csjh tvxq girls generation shinee fx dan exo
2218,1022770,menyusun,2403,seperti baskerville ia menyusun karya cetaknya dengan marjin yang lebar dan menggunakan sedikit atau tidak sama sekali ilustrasi atau hiasan
2219,16039,atas,440x,hirdokarbon yang telah terbentuk dari proses di atas harus dapat berpindah ke tempat dimana hidrokarbon memiliki nilai ekonomis untuk diproduksi
2220,43862,atas,440x,sebaliknya ia menempatkan putra raja u ke atas takhta raja chang dan diikuti oleh pembaharuan bekas monarki yang gagal mengeksekusi mati keduanya
2221,29177,atas,4404,dan terancam uu narkotika dengan hukuman penjara di atas 5 tahun
2222,50375,atas,4405,ide pembuatan sekolah menengah atas berbasis semi militer ini dicetuskan oleh menteri pertahanan dan keamanan saat itu jenderal lb moerdani pada tanggal 20 mei 1985 di pendopo agung taman siswa yogyakarta
2223,62488,atas,440d,sma negeri sman 1 panyabungan merupakan salah satu sekolah menengah atas negeri yang ada di provinsi sumatera utara indonesia
2224,56837,atas,440x,musim berikutnya pada tahun 1982 di bawah asuhan manajer tony barton berhasil menjuarai piala champions uefa dengan mengalahkan bayern muenchen 1 0 yang diiringi piala super eropa setahun kemudian aston villa adalah satu dari hanya 4 klub asal inggris yang pernah menjuarai kompetisi papan atas eropa tersebut
2225,15218,atas,4407,hans adalah seorang yang mendapatkan penghargaan fisikawan terbaik oleh universitas atma jaya jakarta atas pengabdian konsistensi dan dedikasinya yang tinggi dalam penelitian di bidang fisika teori
2226,29114,atas,4404,otoritas mereka berada di atas pemimpin skuadron dan dapat memberikan perintah strategis di tempat atau mengganti semua perintah sebelumnya kecuali dari dewan plant dengan perintah baru
2227,17267,atas,4407,hogwarts mempekerjakan lebih dari seratus peri rumah termasuk dobby winky dan belakangan kreacher yang bekerja di sana atas perintah harry potter setelah peri rumah itu diwariskan kepadanya
2228,47106,atas,4408,bentuk canal tersebut terdiri atas dua jenis yaitu itc dan icc
2229,45926,atas,4408,wilayah kadaster kota ini tersusun atas dubnica dan bagian kota prejta dianeksasi pada tahun 1973
2230,28919,atas,4402,sementara udin dilanda dilema setelah menemukan uang milik pak jalal yang ternyata nyangkut di atas plafon
2231,24741,atas,4406,populasi mesir mulai melebihi tingkat produksi pangan pada masa pemerintahan amenemhat iii yang oleh karena itu memerintahkan eksploitasi atas fayyum dan peningkatan kegiatan penambangan di gurun sinai
2232,24950,atas,4407,dari kesudahan atas perundingan tersebut perwakilan perwakilan staf jenderal perancis dan rusia pun telah menandatangani sebuah pertemuan yang dilaksanakan mulai 5 agustus 1892 hingga 17 agustus 1892 yang telah membuat ketersediaan untuk pertolongan antar tiap tentara dengan terjadinya serangan oleh jerman
2233,50713,atas,4402,curling adalah olahraga meluncurkan batu di atas permukaan es hingga sampai ke daerah sasaran
2234,50617,atas,4406,setelah mengalahkan para titan hades dan kedua saudaranya melakukan undian untuk menentukan tempat kekuasaan zeus berkuasa atas langit poseidon mendapat lautan dan hades memperoleh dunia bawah
2235,8144,atas,440x,pada tahun 2010 perseta berhasil promosi ke divisi 2 dan setahun berselang tahun 2011 perseta masuk dalam jajaran tim papan atas divisi 2 dan berhak promosi ke divisi 1
2236,53758,atas,4406,murphy bertanggung jawab atas semua pemilihan lagunya dan berusaha menyeimbangkan antara lagu hits di tangga nada dan show tunes karena aku ingin membuat acara ini untuk semua orang
2237,17041,atas,4402,pada awalnya wihara bodhiyana tidak memiliki bangunan yang berdiri di atas tanah dan karena hanya ada sedikit penganut agama buddha di perth pada masa itu dan sumbangan yang sedikit para biksu membangun sendiri wihara mereka untuk menghemat uang
2238,33564,atas,4401,oven laci merupakan oven khusus untuk memanggang lapis legit yang umumnya hanya menggunakan pemanasan dari arah atas oven
2239,6364,atas,4408,konstitusi apostolik terdiri atas delapan kitab yang menurut tradisi ditulis oleh santo klemens dari roma wafat 104
2240,115787,baru,3901,namun untuk mengatasinya tim redaksi prisma terutama setelah tahun 1984 mendapatkan suntikan beberapa tenaga baru anggota yang memiliki ijazah pendidikan formal tinggi
2241,78313,baru,3901,saat proses pembukaan lahan itulah mereka menyaksikan betapa suburnya kawasan baru yang akan ditempati tersebut
2242,88801,baru,3903,angkatan udara jerman luftwaffe ditugaskan untuk membombardir daratan inggris terlebih dahulu dengan menghancurkan markas markas militer situs situs pertahanan di pelabuhan pabrik dan lain sebagainya baru setelah itu pasukan darat jerman akan masuk
2243,96596,baru,3902,saat itu vira baru duduk di bangku smp dan masih berusia 14 tahun dan berhasil menjadi juara i setelah itu vira yang berdarah minang ini hijrah dari batam ke jakarta
2244,78245,baru,3901,tahun 2010 tap portugal memperkenalkan rute baru menuju afrika marrakesh dan algiers keduanya dimulai pada 1 juni
2245,110806,baru,3902,setelah ditemukan oleh penjelajah belanda pada 1606 separuh timur australia diakui sebagai milik britania pada 1770 dan mulai diduduki sejak penentuan koloni tahanan di new south wales yang secara resmi didirikan pada 7 februari 1788 meskipun kepemilikan formal baru dinyatakan pada 26 januari 1788
2246,81043,baru,3902,jejaring sosial menjadi trend di masyarakat untuk berkomunikasi dengan orang lain baik yang sudah kenal seperti saudarateman atau rekan bisnis bahkan orang yang baru dikenal dalam situs jejaring sosial itu sendiri
2247,96829,baru,3901,rekor baru tersebut disebut oleh army radio milik israel sebagai perang lebanon ketiga
2248,82820,baru,3902,pada 1865 sinode provinsi tersebut dalam sepucuk surat yang mendesak kepada uskup agung canterbury dr longley yang mewakili kegelisahan di antara anggota anggota gereja kanada yang ditimbulkan oleh keputusan keputusan hukum yang baru saja diambil oleh privy council dewan penasihat kerajaan dan kekhawatiran mereka kalau kalau tindakan konvokasi yang dihidupkan kembali akan membuat kami diatur oleh kanon kanon yang berbeda dengan apa yang berlaku di inggris dan irlandia dan dengan demikian membuat kami beralih kepada status sebagai cabang yang independent dari gereja katolik roma
2249,114365,baru,3901,terungkapnya hal ini membuat gambir marah dan membunuh semua pria yang telah tidur bersama istrinya yang kebetulan hadir disaat yang sama untuk memenuhi undangan pesta tahun baru di rumah gambir
2250,122552,baru,390d,bentuk tulisan kaisarea dikenal oleh para pakar sebagai bentuk perjanjian baru awal
2251,110721,baru,390d,kubu awal berpendapat bahwa bila tomas mengenal perjanjian baru termasuk surat surat paulus dan bila tomas dianggap memperlihatkan kecenderungan kecenderungan gnostik maka sungguh mengejutkan bahwa ia tidak mengambil kesempatan untuk mencantumkan banyak ayat yang akan mendukung teologi gnostik seperti itu yang hadir dalam perjanjian baru yang kanonik seperti misalnya yohanes 858 aku berkata kepadamu sesungguhnya sebelum abraham jadi aku telah ada
2252,92773,baru,3902,makam raja muryeong 462 523 baru ditemukan secara tidak sengaja pada tahun 1971
2253,93853,baru,390d,dengan tenaga uap lempeng baja produksi massal dan alat ledak kapal kapal meriam eropa memulai imperialisme baru pada abad ke 19 memaksa akses terbuka ke afrika tiongkok korea dan jepang untuk perdagangan mereka dalam hal positif
2254,116727,baru,3901,pengeboman iskandariyah 2011 adalah sebuah serangan terhadap kaum kristen koptik beberapa menit setelah tahun baru 2011 di kota iskandariyah mesir
2255,121286,baru,3901,tari merak merupakan salah satu ragam tarian kreasi baru yang mengekspresikan kehidupan binatang yaitu burung merak
2256,122344,baru,3901,sejak saat itu dan seterusnya perusahaan pelayaran tersebut menawarkan sebuah lokasi johnny rockets di atas tiap tiap kapal pesiar baru mereka
2257,117823,baru,3902,ryan sendiri adalah mantan suami aktris reese witherspoon yang baru diceraikannya pada 15 mei 2007
2258,94970,baru,3901,neurogenesis atau pembentukan neuron terjadi di vz selama perkembangan embrio dan janin sebagai fungsi dari jalur notch dan neuron baru lahir harus bermigrasi dalam jarak yang cukup besar ke tujuan akhir mereka di otak atau sumsum tulang belakang berkembang tempat mereka akan membangun sirkuit saraf
2259,82248,baru,390b,amerika serikat korea selatan thailand australia selandia baru dan filipina yang bantuan militer oleh taiwan dan spanyol bersekutu dengan vietnam selatan sedangkan uni soviet tiongkok korea utara mongolia dan kuba mendukung vietnam utara yang berideologi komunis
2260,969037,menangkap,3302,ekor cincin amerika sangat suka memanjat pohon menangkap dan mengejar lalat serta berburu burung dan tikus
2261,970565,menangkap,3302,akhirnya kakaknya dibuang dan tidak diperbolehkan pulang sebelum berhasil menangkap sang avatar yaitu aang
2262,971359,menangkap,3303,megawati menolak karena tidak punya bukti untuk menangkap bashir
2263,969803,menangkap,3302,dalam suatu pertempuran melawan zheng li berhasil menangkap seorang perwira bernama liu heita
2264,968428,menangkap,3302,menangkap titik kontrol memungkinkan tim untuk memperkuat dirinya sendiri dengan memungkinkan pemain dan kendaraan untuk bertelur di daerah tertentu
2265,971612,menangkap,3302,pada suatu ketika raja miao zhuang habis kesabarannya dan memerintahkan para prajurit untuk menangkap dan menghukum mati sang puteri
2266,970246,menangkap,3302,kepolisian juga menangkap anggota umno khairuddin abu hassan setelah ia membuat laporan polisi di london singapura perancis dan hong kong tentang penyelewengan dana 1mdb
2267,970473,menangkap,3301,objek objek yang cukup besar tersebut akan menangkap sebagian materi di lingkungan orbitnya dan menjadi planet
2268,971006,menangkap,3302,saat tom menangkap nibbles jerry datang membawa sebuah pemukul dari besi dan memukul kepala tom begitu keras sehingga kucing tersebut jatuh menembus meja makan tersebut
